PlayerID,FullName,Team,Home,OPS,Date
689161,Carlos Arellano,Venados de Mazatlan,False,0.0,2024-10-20
622603,Carlos Castro,Venados de Mazatlan,False,0.765,2024-10-20
668165,Jose Gaitan,Venados de Mazatlan,False,0.79,2024-10-20
499926,Alex Liddi,Venados de Mazatlan,False,0.602,2024-10-20
503429,Walter Ibarra,Venados de Mazatlan,False,0.0,2024-10-20
675202,Juan Kirk,Venados de Mazatlan,False,0.0,2024-10-20
608608,Carlos Munoz,Venados de Mazatlan,False,0.661,2024-10-20
678499,Randy Romero,Venados de Mazatlan,False,0.55,2024-10-20
671246,Fabricio Macias,Venados de Mazatlan,False,0.495,2024-10-20
634496,Leo German,Venados de Mazatlan,False,0.523,2024-10-20
455369,Ramiro Pena,Venados de Mazatlan,False,0.414,2024-10-20
678540,Brayan Quintero,Venados de Mazatlan,False,0.569,2024-10-20
599096,Dilson Herrera,Venados de Mazatlan,False,0.833,2024-10-20
473242,Agustin Murillo,Naranjeros de Hermosillo,True,0.633,2024-10-20
678706,Reivaj Garcia,Naranjeros de Hermosillo,True,0.0,2024-10-20
657051,Nicholas Torres,Naranjeros de Hermosillo,True,0.81,2024-10-20
662962,Jasson Atondo,Naranjeros de Hermosillo,True,0.838,2024-10-20
571531,Sergio Burruel,Naranjeros de Hermosillo,True,0.833,2024-10-20
678218,Brandon Valenzuela,Naranjeros de Hermosillo,True,0.663,2024-10-20
807587,Angel Ramirez,Naranjeros de Hermosillo,True,0.0,2024-10-20
672478,Jordan Diaz,Naranjeros de Hermosillo,True,0.592,2024-10-20
641432,Willie Calhoun,Naranjeros de Hermosillo,True,0.56,2024-10-20
815734,Dylan Jasso,Naranjeros de Hermosillo,True,0.0,2024-10-20
680023,Daniel Mercado,Naranjeros de Hermosillo,True,0.0,2024-10-20
546366,Francisco Lugo,Naranjeros de Hermosillo,True,0.276,2024-10-20
803376,Angel Camacho,Naranjeros de Hermosillo,True,0.714,2024-10-20
676761,Irving Lopez,Naranjeros de Hermosillo,True,0.511,2024-10-20
664021,Ciro Norzagaray,Mayos de Navojoa,False,0.0,2024-10-22
458501,Luis Alfonso Cruz,Mayos de Navojoa,False,0.819,2024-10-22
661313,Asael Sanchez,Mayos de Navojoa,False,0.872,2024-10-22
617918,Marco Chicuate,Mayos de Navojoa,False,1.867,2024-10-22
550492,Luis Juarez,Mayos de Navojoa,False,0.513,2024-10-22
694942,Matt McDermott,Mayos de Navojoa,False,0.977,2024-10-22
668992,Missael Rivera,Mayos de Navojoa,False,0.634,2024-10-22
680636,Ramon Mendoza,Mayos de Navojoa,False,0.65,2024-10-22
634739,Miguel Guzman,Mayos de Navojoa,False,0.39,2024-10-22
686659,Julian Escobedo,Mayos de Navojoa,False,0.722,2024-10-22
547375,Sergio Perez,Mayos de Navojoa,False,1.4,2024-10-22
660842,Juan Uriarte,Mayos de Navojoa,False,0.634,2024-10-22
664009,Brantley Bell,Mayos de Navojoa,False,0.683,2024-10-22
678966,Mike Hart,Mayos de Navojoa,False,0.336,2024-10-22
672361,Agustin Ruiz,Mayos de Navojoa,False,0.418,2024-10-22
473242,Agustin Murillo,Naranjeros de Hermosillo,True,0.861,2024-10-22
678706,Reivaj Garcia,Naranjeros de Hermosillo,True,0.222,2024-10-22
657051,Nicholas Torres,Naranjeros de Hermosillo,True,0.797,2024-10-22
662962,Jasson Atondo,Naranjeros de Hermosillo,True,0.964,2024-10-22
571531,Sergio Burruel,Naranjeros de Hermosillo,True,0.875,2024-10-22
678218,Brandon Valenzuela,Naranjeros de Hermosillo,True,0.796,2024-10-22
807587,Angel Ramirez,Naranjeros de Hermosillo,True,0.111,2024-10-22
672478,Jordan Diaz,Naranjeros de Hermosillo,True,0.639,2024-10-22
641432,Willie Calhoun,Naranjeros de Hermosillo,True,0.522,2024-10-22
815734,Dylan Jasso,Naranjeros de Hermosillo,True,0.0,2024-10-22
680023,Daniel Mercado,Naranjeros de Hermosillo,True,5.0,2024-10-22
546366,Francisco Lugo,Naranjeros de Hermosillo,True,0.292,2024-10-22
803376,Angel Camacho,Naranjeros de Hermosillo,True,0.774,2024-10-22
