season,team_id,team_name,player_id,Name,position_code,POS,PA,TB,LOB,sacBunts,SF,BABIP,XBH,HBP,gidp,gidpOpp,numP,P/PA,BB%,K%,HR/PA,BB/K,ISO,ROE,walkOffs,FO,totalSwings,swingAndMisses,BIP,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,HR,K,BB,AB,H,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,wOBA
2021,5483.0,Sultanes de Monterrey,495664,Ricardo Serrano,5,3B,248,70.0,129.0,0.0,1,0.285,13.0,2.0,3.0,40.0,926,3.734,7.3,21.8,0.008,0.333,0.084,3.0,0.0,40,530,132,174,16,8,59,9,1,20,21,MTY,2,54,18,227,51,4.1,14.3,24.9,28.2,46.0,16.1,9.8,0.145,0.279
2021,5483.0,Sultanes de Monterrey,594096,Gilberto Galaviz,2,C,161,46.0,67.0,7.0,1,0.236,8.0,1.0,6.0,25.0,554,3.441,5.0,11.8,0.019,0.421,0.097,4.0,0.0,27,279,51,133,6,6,62,4,0,20,8,MTY,3,19,8,144,32,9.7,9.2,18.3,23.3,52.6,19.5,4.5,0.0679999999999999,0.265
2021,5483.0,Sultanes de Monterrey,650207,Yordanys Linares,7,LF,11,3.0,5.0,1.0,0,0.25,1.0,1.0,0.0,4.0,36,3.273,0.0,9.1,0.0,,0.111,0.0,0.0,3,18,5,9,1,1,2,0,0,2,0,MTY,0,1,0,9,2,0.0,13.9,27.8,33.3,22.2,33.3,11.1,0.091,0.278
2021,5483.0,Sultanes de Monterrey,680643,Juan Mora,X,X,14,3.0,8.0,0.0,0,0.231,0.0,0.0,1.0,4.0,60,4.286,0.0,7.1,0.0,,0.0,1.0,0.0,0,31,5,13,3,1,6,0,0,2,1,MTY,0,1,0,14,3,,8.3,16.1,0.0,53.8,23.1,23.1,0.071,0.202
2021,5483.0,Sultanes de Monterrey,618150,Juan Macias,8,CF,28,5.0,14.0,0.0,0,0.278,0.0,0.0,0.0,3.0,110,3.929,3.6,32.1,0.0,0.111,0.0,0.0,0.0,2,57,21,18,0,2,9,0,0,3,2,MTY,0,9,1,27,5,0.0,19.1,36.8,11.1,61.1,27.8,0.0,0.285,0.195
2021,5483.0,Sultanes de Monterrey,477589,Miguel Torrero,5,3B,47,10.0,29.0,1.0,0,0.222,2.0,0.0,2.0,8.0,135,2.872,0.0,21.3,0.0,,0.043,0.0,1.0,8,79,21,37,3,1,17,1,0,2,5,MTY,0,10,0,46,8,0.0,15.6,26.6,24.3,59.5,8.1,8.1,0.213,0.178
2021,5483.0,Sultanes de Monterrey,653250,Francisco Ferreiro,7,LF,19,3.0,3.0,1.0,0,0.231,0.0,0.0,0.0,1.0,66,3.474,0.0,26.3,0.0,,0.0,0.0,0.0,2,38,9,14,1,1,7,1,0,1,1,MTY,0,5,0,18,3,0.0,13.6,23.7,21.4,57.1,14.3,7.1,0.263,0.149
2021,5483.0,Sultanes de Monterrey,477554,Carlos M. Rodriguez,2,C,39,9.0,28.0,1.0,0,0.24,2.0,0.0,1.0,8.0,143,3.667,5.1,28.2,0.0,0.182,0.083,0.0,0.0,4,83,30,26,5,2,9,3,0,2,1,MTY,0,11,2,36,6,0.0,21.0,36.1,26.9,38.5,15.4,19.2,0.2309999999999999,0.213
2021,5483.0,Sultanes de Monterrey,510613,Carlos Alvarez,X,X,35,3.0,23.0,0.0,1,0.08,1.0,0.0,0.0,6.0,135,3.857,8.6,20.0,0.0,0.429,0.032,0.0,0.0,9,48,13,25,1,2,11,1,0,1,0,MTY,0,7,3,31,2,0.0,9.6,27.1,40.0,44.0,12.0,4.0,0.114,0.129
2021,,,471906,Reynaldo Rodriguez,,1B,277,,,,2,0.325,,,,,1053,,9.7,15.2,0.0180505415162454,0.6428571428571429,,,,50,518,109,203,22,11,51,9,1,37,22,2 Teams,5,42,27,242,69,8.5,10.4,21.0,29.1,36.0,23.6,11.3,,0.357
2021,,,499864,Luis Jimenez,,3B,220,,,,0,0.293,,,,,751,,1.4,16.4,0.0045454545454545,0.0833333333333333,,,,36,460,72,178,24,14,52,10,0,22,20,2 Teams,1,36,3,211,52,2.2,9.6,15.7,25.8,40.4,20.2,13.5,,0.27
2021,,,516736,Leandro Castro,,"RF,LF",150,,,,1,0.265,,,,,552,,3.3,18.0,0.0066666666666666,0.1851851851851851,,,,27,295,70,114,13,4,39,6,0,13,12,2 Teams,1,27,5,140,31,3.0,12.7,23.7,28.9,44.7,14.9,11.4,,0.265
2021,,,573106,Tillman Pugh,,DH,95,,,,0,0.412,,,,,376,,7.4,33.7,0.0210526315789473,0.21875,,,,9,186,78,53,2,7,12,2,0,17,4,2 Teams,2,32,7,85,23,18.2,20.7,41.9,20.8,30.2,45.3,3.8,,0.347
2021,,,606019,Esteban Quiroz,,2B,172,,,,3,0.297,,,,,725,,19.2,14.0,0.0116279069767441,1.375,,,,14,276,56,113,14,7,43,4,0,19,12,2 Teams,2,24,33,134,35,11.1,7.7,20.3,15.9,48.7,23.0,12.4,,0.369
2021,,,625329,Henry Urrutia,,1B,98,,,,2,0.277,,,,,382,,11.2,21.4,0.010204081632653,0.5238095238095238,,,,12,186,57,66,4,1,30,2,0,9,8,2 Teams,1,21,11,85,19,7.1,14.9,30.6,21.2,57.6,15.2,6.1,,0.287
2021,,,641104,Carlos Mendivil,,DH,106,,,,0,0.311,,,,,426,,9.4,19.8,0.0,0.4761904761904761,,,,16,188,37,75,2,6,28,4,0,7,12,2 Teams,0,21,10,95,23,0.0,8.7,19.7,26.7,53.3,17.3,2.7,,0.29
2021,,,654118,Eric Meza,,"X,1B",133,,,,3,0.283,,,,,474,,6.0,18.8,0.0075187969924812,0.32,,,,20,252,58,100,7,3,41,3,0,18,8,2 Teams,1,25,8,122,29,4.3,12.2,23.0,23.0,49.0,21.0,7.0,,0.263
2021,,,675970,Alex Robles,,"DH,RF",140,,,,3,0.295,,,,,529,,6.4,14.3,0.0071428571428571,0.45,,,,18,239,38,107,5,5,47,0,0,21,11,2 Teams,1,20,9,123,32,5.6,7.2,15.9,16.8,54.2,24.3,4.7,,0.303
2021,,,681909,Justin Dean,,"RF,CF",198,,,,0,0.369,,,,,735,,8.6,20.2,0.0303030303030303,0.425,,,,22,338,85,137,9,11,41,15,0,18,21,2 Teams,6,40,17,176,54,16.2,11.6,25.1,27.0,45.3,21.2,6.6,,0.396
2021,,,682761,Josuan Hernandez,,"RF,3B",231,,,,2,0.324,,,,,886,,6.9,11.3,0.0129870129870129,0.6153846153846154,,,,34,388,61,187,12,13,66,5,0,36,21,2 Teams,3,26,16,209,62,7.7,6.9,15.7,20.9,46.5,26.2,6.4,,0.349
2021,,,685694,Keven Lamas,,3B,130,,,,2,0.266,,,,,491,,6.2,13.1,0.0307692307692307,0.4705882352941176,,,,23,242,44,99,8,7,32,7,0,9,13,2 Teams,4,17,8,113,29,13.3,9.0,18.2,30.3,45.5,16.2,8.1,,0.349
