season,team_id,team_name,player_id,Name,position_code,POS,PA,TB,LOB,sacBunts,SF,BABIP,XBH,HBP,gidp,gidpOpp,numP,P/PA,BB%,K%,HR/PA,BB/K,ISO,ROE,walkOffs,FO,totalSwings,swingAndMisses,BIP,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,HR,K,BB,AB,H,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,wOBA
2020,5483.0,Sultanes de Monterrey,514982,Rogelio Noris,X,X,17,3.0,13.0,0.0,0,0.154,1.0,0.0,0.0,1.0,50,2.941,0.0,23.5,0.0,,0.059,0.0,0.0,4,32,12,13,1,0,6,0,0,1,1,MTY,0,4,0,17,2,0.0,24.0,37.5,30.8,53.8,7.7,7.7,0.235,0.133
2020,5483.0,Sultanes de Monterrey,678499,Randy Romero,8,CF,39,5.0,18.0,1.0,0,0.174,1.0,0.0,1.0,4.0,146,3.744,10.3,28.2,0.0,0.364,0.029,4.0,0.0,3,67,16,24,1,3,13,0,0,2,2,MTY,0,11,4,34,4,0.0,11.0,23.9,12.5,62.5,20.8,4.2,0.179,0.182
2020,5483.0,Sultanes de Monterrey,642781,Jahir Perez,1,P,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,MTY,0,0,0,0,0,,,,,,,,,
2020,5483.0,Sultanes de Monterrey,698885,Angel Resendez,2,C,1,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,4,4.0,0.0,100.0,0.0,,0.0,0.0,0.0,0,3,3,0,0,0,0,0,0,0,0,MTY,0,1,0,1,0,,75.0,100.0,,,,,1.0,0.0
2020,,,447638,Issmael Salas,,3B,106,,,,3,0.243,,,,,410,,11.3,15.1,0.0094339622641509,0.75,,,,14,188,26,75,10,3,29,3,0,12,4,2 Teams,1,16,12,88,19,5.9,6.3,13.8,22.7,44.0,20.0,13.3,,0.299
2020,,,449181,Paulo Orlando,,RF,234,,,,1,0.378,,,,,936,,9.4,21.8,0.0341880341880341,0.4313725490196078,,,,23,448,122,151,20,7,39,10,0,29,23,2 Teams,8,51,22,201,62,24.2,13.0,27.2,21.9,41.1,23.8,13.2,,0.397
2020,,,510612,Francisco Cordoba,,"C,1B",79,,,,1,0.283,,,,,361,,11.4,17.7,0.0126582278481012,0.6428571428571429,,,,10,151,19,54,8,2,18,4,0,10,2,2 Teams,1,14,9,67,16,7.1,5.3,12.6,25.9,37.0,22.2,14.8,,0.309
2020,,,516736,Leandro Castro,,"RF,LF",190,,,,2,0.219,,,,,708,,6.3,14.2,0.0578947368421052,0.4444444444444444,,,,30,381,89,148,22,11,44,11,0,17,13,2 Teams,11,27,12,173,41,26.8,12.6,23.4,27.7,38.5,18.9,14.9,,0.341
2020,,,524648,Alejandro Gonzalez,,"RF,CF",173,,,,2,0.327,,,,,708,,12.7,19.1,0.0289017341040462,0.6666666666666666,,,,22,313,68,111,7,5,39,9,1,16,12,2 Teams,5,33,22,137,38,16.1,9.6,21.7,27.9,45.9,18.9,7.2,,0.383
2020,,,538079,Antonio Lamas,,"X,1B",84,,,,0,0.214,,,,,303,,6.0,9.5,0.0,0.625,,,,16,143,18,71,5,3,32,2,0,5,8,2 Teams,0,8,5,78,15,0.0,5.9,12.6,25.4,56.3,11.3,7.0,,0.22
2020,,,591977,Felix Perez,,RF,175,,,,2,0.2,,,,,682,,8.6,20.0,0.0685714285714285,0.4285714285714285,,,,29,342,96,122,19,2,38,12,0,13,9,2 Teams,12,35,15,155,34,29.3,14.1,28.1,33.6,38.5,12.3,15.6,,0.339
2020,,,605011,Moises Gutierrez,,"2B,3B",192,,,,1,0.28,,,,,687,,6.2,20.3,0.015625,0.3076923076923077,,,,34,350,95,140,7,6,53,10,0,16,14,2 Teams,3,39,12,173,40,6.8,13.8,27.1,31.4,47.9,15.7,5.0,,0.269
2020,,,616569,Diego Madero,,"2B,SS",86,,,,2,0.215,,,,,315,,7.0,11.6,0.0116279069767441,0.6,,,,15,136,22,70,10,6,24,3,0,7,5,2 Teams,1,10,6,74,15,5.6,7.0,16.2,25.7,41.4,18.6,14.3,,0.238
2020,,,622398,Marco Guzman,,"2B,SS",110,,,,0,0.29,,,,,428,,8.2,23.6,0.0272727272727272,0.3461538461538461,,,,10,204,59,75,21,0,21,4,0,12,7,2 Teams,3,26,9,98,23,21.4,13.8,28.9,18.7,37.3,16.0,28.0,,0.303
2020,,,628013,Victor Mendoza,,1B,167,,,,0,0.342,,,,,653,,15.0,13.2,0.0059880239520958,1.1363636363636365,,,,23,237,40,118,7,6,41,5,0,19,17,2 Teams,1,22,25,140,41,3.6,6.1,16.9,23.7,49.2,21.2,5.9,,0.353
2020,,,660518,Juan Camacho,,"DH,1B",73,,,,0,0.283,,,,,262,,4.1,20.5,0.0,0.2,,,,5,144,45,55,9,3,23,1,0,11,3,2 Teams,0,15,3,68,15,0.0,17.2,31.2,10.9,47.3,25.5,16.4,,0.255
2020,,,668165,Jose Gaitan,,"RF,CF",141,,,,1,0.316,,,,,526,,5.0,24.8,0.0,0.2,,,,16,248,57,99,7,3,43,3,0,12,15,2 Teams,0,35,7,129,30,0.0,10.8,23.0,19.2,58.6,15.2,7.1,,0.257
2020,,,672359,Tirso Ornelas,,LF,51,,,,0,0.353,,,,,201,,13.7,19.6,0.0,0.7,,,,5,90,21,34,2,4,11,1,0,5,6,2 Teams,0,10,7,44,12,0.0,10.4,23.3,17.6,50.0,26.5,5.9,,0.359
2020,,,678499,Randy Romero,,"X,CF",49,,,,0,0.188,,,,,185,,10.2,22.4,0.0,0.4545454545454545,,,,6,79,17,33,1,3,17,1,0,3,2,2 Teams,0,11,5,43,6,0.0,9.2,21.5,21.2,57.6,18.2,3.0,,0.206
2020,,,682761,Josuan Hernandez,,1B,214,,,,3,0.297,,,,,886,,11.2,16.8,0.0186915887850467,0.6666666666666666,,,,25,353,64,151,6,12,61,5,0,21,21,2 Teams,4,36,24,182,47,13.3,7.2,18.1,19.9,54.3,21.9,4.0,,0.334
